patient	well_fov	compartment	channel	feature	processor_type	input_subparent_name	mask_subparent_name	output_features_subparent_name
NF0014_T2	E11-2	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	E11-3	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	E11-4	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	E11-5	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	E11-6	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	E11-7	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	E2-1	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	E2-2	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	E2-3	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	E2-4	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	E2-5	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	E2-6	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	E2-7	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	E3-1	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	E3-2	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	E3-3	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	E3-4	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	E3-5	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	E3-6	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	E3-7	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	E4-1	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	E4-2	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	E4-3	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	E4-4	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	E4-5	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	E4-6	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	E4-7	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	E5-1	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	E5-2	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	E5-3	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	E5-4	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	E5-5	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	E5-6	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	E5-7	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	E6-1	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	E6-2	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	E6-3	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	E6-4	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	E6-5	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	E6-6	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	E6-7	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	E7-1	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	E7-2	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	E7-3	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	E7-4	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	E7-5	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	E7-6	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	E7-7	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	E8-1	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	E8-2	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	E8-3	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	E8-4	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	E8-5	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	E8-6	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	E8-7	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	E9-1	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	E9-2	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	E9-3	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	E9-4	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	E9-5	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	E9-6	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	E9-7	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	F10-1	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	F10-2	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	F10-3	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	F10-4	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	F10-5	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	F10-6	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	F10-7	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	F11-1	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	F11-2	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	F11-3	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	F11-4	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	F11-5	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	F11-6	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	F11-7	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	F2-1	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	F2-2	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	F2-3	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	F2-4	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	F2-5	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	F2-6	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	F2-7	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	F3-1	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	F3-2	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	F3-3	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	F3-4	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	F3-5	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	F3-6	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	F3-7	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	F4-1	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	F4-2	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	F4-3	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	F4-4	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	F4-5	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	F4-6	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	F4-7	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	F5-1	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	F5-2	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	F5-3	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	F5-4	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	F5-5	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	F5-6	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	F5-7	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	F6-1	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	F6-2	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	F6-3	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	F6-4	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	F6-5	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	F6-6	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	F6-7	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	F7-1	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	F7-2	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	F7-3	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	F7-4	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	F7-5	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	F7-6	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	F7-7	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	F8-1	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	F8-2	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	F8-3	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	F8-4	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	F8-5	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	F8-6	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	F8-7	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	F9-1	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	F9-2	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	F9-3	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	F9-4	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	F9-5	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	F9-6	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	F9-7	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	G10-1	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	G10-2	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	G10-3	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	G10-4	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	G10-5	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	G10-6	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	G10-7	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	G11-1	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	G11-2	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	G11-3	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	G11-4	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	G11-5	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	G11-6	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	G11-7	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	G2-1	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	G2-2	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	G2-3	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	G2-4	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	G2-5	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	G2-6	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	G2-7	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	G3-1	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	G3-2	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	G3-3	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	G3-4	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	G3-5	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	G3-6	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	G3-7	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	G4-1	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	G4-2	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	G4-3	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	G4-4	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	G4-5	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	G4-6	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	G4-7	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	G5-1	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	G5-2	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	G5-3	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	G5-4	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	G5-5	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	G5-6	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	G5-7	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	G6-1	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	G6-2	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	G6-3	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	G6-4	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	G6-5	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	G6-6	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	G6-7	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	G7-1	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	G7-2	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	G7-3	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	G7-4	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	G7-5	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	G7-6	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	G7-7	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	G8-1	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	G8-2	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	G8-3	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	G8-4	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	G8-5	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	G8-6	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	G8-7	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	G9-1	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	G9-2	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	G9-3	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	G9-4	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	G9-5	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	G9-6	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	G9-7	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0016_T1	C10-1	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0016_T1	C10-2	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0016_T1	C3-1	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0016_T1	C3-2	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0016_T1	C4-1	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0016_T1	C4-2	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0016_T1	C4-3	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0016_T1	C4-4	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0016_T1	C5-1	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0016_T1	C5-2	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0016_T1	C6-1	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0016_T1	C6-2	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0016_T1	C6-3	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0016_T1	C7-1	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0016_T1	C7-2	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0016_T1	C8-1	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0016_T1	C8-2	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0016_T1	C9-1	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0016_T1	C9-2	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0016_T1	D10-1	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0016_T1	D10-2	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0016_T1	D11-1	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0016_T1	D11-2	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
